transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Balance,Revenue
139576,2025,14:26:12,1,8,Hell's Kitchen,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,87.48,2.967287926306573
139577,2025,09:25:03,1,8,Hell's Kitchen,53,2.472739938588811,Tea,Brewed Green tea,Jade Green Tea Rg,38.73,2.472739938588811
139578,2025,16:58:26,1,3,Astoria,19,3.26401671893723,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Lg,61.05,3.26401671893723
139579,2025,12:44:48,1,3,Astoria,46,3.165107121393678,Tea,Brewed Black tea,Darjeeling Lg,32.55,3.165107121393678
139580,2025,08:47:06,1,8,Hell's Kitchen,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,29.69,4.698205883318741
139581,2025,14:02:13,2,8,Hell's Kitchen,66,3.461835914024335,Bakery,Biscotti,Chocolate Chip Biscotti,29.27,6.92367182804867
139582,2025,12:28:45,1,5,Lower Manhattan,25,3.461835914024335,Coffee,Organic brewed coffee,Brazilian Lg,34.01,3.461835914024335
139583,2025,16:40:25,1,5,Lower Manhattan,66,3.461835914024335,Bakery,Biscotti,Chocolate Chip Biscotti,66.2,3.461835914024335
139584,2025,07:27:58,1,3,Astoria,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,65.15,2.472739938588811
139585,2025,13:45:13,1,8,Hell's Kitchen,43,2.472739938588811,Tea,Brewed Black tea,English Breakfast Rg,88.66,2.472739938588811
139586,2025,15:04:47,2,8,Hell's Kitchen,2,3.709109907883216,Coffee,Barista Espresso,Latte,34.11,7.418219815766432
139587,2025,15:25:34,1,3,Astoria,48,2.967287926306573,Tea,Brewed herbal tea,Peppermint Lg,71.8,2.967287926306573
139588,2025,12:50:27,1,8,Hell's Kitchen,34,3.0661975238501253,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,61.38,3.0661975238501253
139589,2025,09:04:29,1,8,Hell's Kitchen,51,2.472739938588811,Tea,Brewed Green tea,Serenity Green Tea Rg,84.37,2.472739938588811
139590,2025,19:57:56,2,8,Hell's Kitchen,51,2.472739938588811,Tea,Brewed Green tea,Serenity Green Tea Rg,66.06,4.945479877177622
139591,2025,17:40:50,1,8,Hell's Kitchen,67,3.461835914024335,Bakery,Biscotti,Ginger Biscotti,25.93,3.461835914024335
139592,2025,16:28:11,2,8,Hell's Kitchen,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,32.39,7.418219815766432
139593,2025,12:29:28,1,5,Lower Manhattan,18,2.769468731219468,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Rg,94.35,2.769468731219468
139594,2025,19:37:31,2,3,Astoria,41,2.967287926306573,Tea,Brewed Black tea,Earl Grey Lg,17.6,5.934575852613146
139595,2025,10:06:14,1,3,Astoria,37,3.956383901742097,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,66.92,3.956383901742097
139596,2025,12:21:37,2,5,Lower Manhattan,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,67.97,4.945479877177622
139597,2025,10:00:22,2,3,Astoria,9,5.192753871036502,Coffee,Barista Espresso,Carmelized Honey Latte Lg,87.46,10.385507742073004
139598,2025,16:09:00,1,5,Lower Manhattan,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,57.22,2.967287926306573
139599,2025,08:28:36,1,3,Astoria,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,6.26,4.698205883318741
139600,2025,07:44:32,1,8,Hell's Kitchen,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,60.82,2.967287926306573
139601,2025,18:24:38,1,8,Hell's Kitchen,39,2.967287926306573,Tea,Brewed Chai tea,Traditional Blend Chai Lg,39.58,2.967287926306573
139602,2025,13:45:39,3,3,Astoria,37,3.956383901742097,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,92.23,11.869151705226292
139603,2025,08:00:29,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,77.78,4.203657895600978
139604,2025,08:06:03,2,5,Lower Manhattan,15,2.472739938588811,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,87.0,4.945479877177622
139605,2025,10:50:23,1,5,Lower Manhattan,46,3.165107121393678,Tea,Brewed Black tea,Darjeeling Lg,51.88,3.165107121393678
139606,2025,16:04:32,1,3,Astoria,11,4.945479877177622,Coffee,Barista Espresso,Mocha Lg,70.13,4.945479877177622
139607,2025,15:15:27,1,8,Hell's Kitchen,42,2.769468731219468,Tea,Brewed Black tea,Earl Grey,5.51,2.769468731219468
139608,2025,08:34:28,3,3,Astoria,24,2.967287926306573,Coffee,Organic brewed coffee,Brazilian Rg,11.33,8.901863778919719
139609,2025,11:25:07,1,5,Lower Manhattan,45,2.5716495361323632,Tea,Brewed Black tea,Darjeeling Rg,25.54,2.5716495361323632
139610,2025,16:56:08,1,3,Astoria,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,32.97,2.472739938588811
139611,2025,09:26:36,1,5,Lower Manhattan,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,58.78,3.709109907883216
139612,2025,18:04:22,1,3,Astoria,16,2.967287926306573,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,69.2,2.967287926306573
139613,2025,06:23:44,1,8,Hell's Kitchen,10,4.450931889459859,Coffee,Barista Espresso,Mocha Rg,30.79,4.450931889459859
139614,2025,15:06:18,2,8,Hell's Kitchen,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,14.96,9.396411766637481
139615,2025,18:59:16,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,92.91,4.203657895600978
139616,2025,17:37:53,1,5,Lower Manhattan,41,2.967287926306573,Tea,Brewed Black tea,Earl Grey Lg,60.73,2.967287926306573
139617,2025,18:33:53,1,5,Lower Manhattan,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,37.38,2.967287926306573
139618,2025,14:05:16,1,8,Hell's Kitchen,15,2.472739938588811,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,59.39,2.472739938588811
139619,2025,13:04:21,1,3,Astoria,13,3.461835914024335,Coffee,Gourmet brewed coffee,Ethiopia Lg,35.46,3.461835914024335
139620,2025,13:11:12,2,8,Hell's Kitchen,64,3.214561920165454,Bakery,Scone,Ginger Scone,95.31,6.429123840330908
139621,2025,15:51:02,2,8,Hell's Kitchen,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,81.75,8.901863778919719
139622,2025,08:47:55,1,3,Astoria,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,39.81,4.698205883318741
139623,2025,19:07:17,1,3,Astoria,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,85.55,2.967287926306573
139624,2025,11:15:15,1,8,Hell's Kitchen,19,3.26401671893723,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Lg,59.87,3.26401671893723
139625,2025,11:07:26,1,8,Hell's Kitchen,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,17.36,2.472739938588811
139626,2025,08:15:38,1,5,Lower Manhattan,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,38.98,2.472739938588811
139627,2025,10:07:58,1,5,Lower Manhattan,69,3.956383901742097,Bakery,Pastry,Almond Croissant,24.4,3.956383901742097
139628,2025,08:57:12,1,3,Astoria,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,9.19,2.472739938588811
139629,2025,09:01:44,1,8,Hell's Kitchen,3,4.203657895600978,Coffee,Barista Espresso,Cappuccino Lg,16.09,4.203657895600978
139630,2025,09:14:15,1,8,Hell's Kitchen,65,3.214561920165454,Bakery,Biscotti,Hazelnut Biscotti,52.9,3.214561920165454
139631,2025,15:44:42,1,3,Astoria,14,1.9781919508710486,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,63.81,1.9781919508710486
139632,2025,09:54:47,1,8,Hell's Kitchen,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,93.92,2.472739938588811
139633,2025,14:13:55,1,5,Lower Manhattan,14,1.9781919508710486,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,77.02,1.9781919508710486
139634,2025,19:51:17,1,5,Lower Manhattan,52,2.967287926306573,Tea,Brewed Green tea,Serenity Green Tea Lg,22.94,2.967287926306573
139635,2025,17:59:53,1,8,Hell's Kitchen,51,2.472739938588811,Tea,Brewed Green tea,Serenity Green Tea Rg,29.88,2.472739938588811
139636,2025,15:51:17,1,8,Hell's Kitchen,80,6.429123840330908,Packaged Chocolate,Bar,Dark Chocolate Bar 3oz,7.76,6.429123840330908
139637,2025,10:51:19,1,3,Astoria,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,84.21,2.472739938588811
139638,2025,19:17:49,1,5,Lower Manhattan,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,19.31,3.709109907883216
139639,2025,10:43:45,2,5,Lower Manhattan,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,53.85,4.945479877177622
139640,2025,09:33:20,1,3,Astoria,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,42.43,2.472739938588811
139641,2025,09:44:40,1,8,Hell's Kitchen,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,42.64,3.709109907883216
139642,2025,14:46:25,1,5,Lower Manhattan,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,43.65,3.709109907883216
139643,2025,16:36:03,1,3,Astoria,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,15.51,2.472739938588811
139644,2025,14:19:36,1,8,Hell's Kitchen,44,2.967287926306573,Tea,Brewed Black tea,English Breakfast Lg,54.24,2.967287926306573
139645,2025,08:54:47,1,5,Lower Manhattan,16,2.967287926306573,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,28.45,2.967287926306573
139646,2025,11:10:01,1,8,Hell's Kitchen,20,1.9781919508710486,Coffee,Drip coffee,Our Old Time Diner Blend Sm,99.68,1.9781919508710486
139647,2025,09:56:08,2,3,Astoria,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,43.87,9.396411766637481
139648,2025,07:55:59,1,5,Lower Manhattan,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,50.86,2.967287926306573
139649,2025,19:04:48,2,8,Hell's Kitchen,67,3.461835914024335,Bakery,Biscotti,Ginger Biscotti,75.88,6.92367182804867
139650,2025,15:11:52,1,8,Hell's Kitchen,51,2.472739938588811,Tea,Brewed Green tea,Serenity Green Tea Rg,64.61,2.472739938588811
139651,2025,06:43:59,1,8,Hell's Kitchen,4,3.709109907883216,Coffee,Barista Espresso,Cappuccino,48.49,3.709109907883216
139652,2025,12:13:24,1,5,Lower Manhattan,46,3.165107121393678,Tea,Brewed Black tea,Darjeeling Lg,96.01,3.165107121393678
139653,2025,11:22:50,2,5,Lower Manhattan,64,3.214561920165454,Bakery,Scone,Ginger Scone,62.73,6.429123840330908
139654,2025,11:25:35,2,5,Lower Manhattan,16,2.967287926306573,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,7.01,5.934575852613146
139655,2025,10:28:38,1,3,Astoria,19,3.26401671893723,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Lg,50.68,3.26401671893723
139656,2025,12:11:27,1,5,Lower Manhattan,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,32.41,4.698205883318741
139657,2025,07:54:34,1,5,Lower Manhattan,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,55.31,3.709109907883216
139658,2025,16:37:03,1,5,Lower Manhattan,69,3.956383901742097,Bakery,Pastry,Almond Croissant,5.99,3.956383901742097
139659,2025,18:33:36,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,28.39,4.203657895600978
139660,2025,11:09:33,1,3,Astoria,41,2.967287926306573,Tea,Brewed Black tea,Earl Grey Lg,82.58,2.967287926306573
139661,2025,17:54:10,1,5,Lower Manhattan,46,3.165107121393678,Tea,Brewed Black tea,Darjeeling Lg,8.25,3.165107121393678
139662,2025,11:05:49,2,3,Astoria,14,1.9781919508710486,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,49.64,3.956383901742097
139663,2025,19:08:34,1,5,Lower Manhattan,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,83.16,2.472739938588811
139664,2025,07:27:08,2,3,Astoria,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,46.54,9.396411766637481
139665,2025,16:11:48,1,3,Astoria,19,3.26401671893723,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Lg,44.4,3.26401671893723
139666,2025,07:13:23,1,8,Hell's Kitchen,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,87.95,4.698205883318741
139667,2025,06:09:22,1,8,Hell's Kitchen,48,2.967287926306573,Tea,Brewed herbal tea,Peppermint Lg,24.14,2.967287926306573
139668,2025,14:50:25,2,3,Astoria,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,34.3,4.945479877177622
139669,2025,18:52:48,2,5,Lower Manhattan,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,81.39,4.945479877177622
139670,2025,13:29:48,1,3,Astoria,44,2.967287926306573,Tea,Brewed Black tea,English Breakfast Lg,33.19,2.967287926306573
139671,2025,07:28:43,1,5,Lower Manhattan,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,47.33,4.450931889459859
139672,2025,10:01:46,1,8,Hell's Kitchen,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,80.1,4.450931889459859
139673,2025,17:56:01,2,5,Lower Manhattan,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,27.15,4.945479877177622
139674,2025,10:42:25,1,3,Astoria,18,2.769468731219468,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Rg,17.22,2.769468731219468
139675,2025,08:09:20,1,3,Astoria,22,2.967287926306573,Coffee,Drip coffee,Our Old Time Diner Blend Lg,13.08,2.967287926306573
139676,2025,17:16:25,1,5,Lower Manhattan,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,21.09,2.967287926306573
139677,2025,06:26:27,1,8,Hell's Kitchen,52,2.967287926306573,Tea,Brewed Green tea,Serenity Green Tea Lg,91.48,2.967287926306573
139678,2025,15:40:56,1,8,Hell's Kitchen,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,37.7,2.967287926306573
139679,2025,18:19:55,1,3,Astoria,46,3.165107121393678,Tea,Brewed Black tea,Darjeeling Lg,59.89,3.165107121393678
139680,2025,14:06:45,1,3,Astoria,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,26.94,2.472739938588811
139681,2025,12:24:10,1,8,Hell's Kitchen,69,3.956383901742097,Bakery,Pastry,Almond Croissant,48.95,3.956383901742097
139682,2025,09:31:12,1,3,Astoria,75,11.869151705226292,Branded,Merchandise,Afficionado Mug,22.67,11.869151705226292
139683,2025,19:33:28,2,5,Lower Manhattan,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,95.29,9.396411766637481
139684,2025,14:58:56,1,8,Hell's Kitchen,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,67.13,4.203657895600978
139685,2025,06:43:28,1,5,Lower Manhattan,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,18.72,4.698205883318741
139686,2025,15:22:54,1,8,Hell's Kitchen,27,4.698205883318741,Coffee,Organic brewed coffee,Sustainably Grown Organic Lg,77.24,4.698205883318741
139687,2025,13:45:20,1,5,Lower Manhattan,53,2.472739938588811,Tea,Brewed Green tea,Jade Green Tea Rg,73.15,2.472739938588811
139688,2025,08:50:25,1,5,Lower Manhattan,29,3.0661975238501253,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,50.63,3.0661975238501253
139689,2025,17:42:09,2,8,Hell's Kitchen,53,2.472739938588811,Tea,Brewed Green tea,Jade Green Tea Rg,37.42,4.945479877177622
139690,2025,18:59:56,1,5,Lower Manhattan,19,3.26401671893723,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Lg,6.54,3.26401671893723
139691,2025,12:51:18,1,8,Hell's Kitchen,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,16.56,3.709109907883216
139692,2025,18:40:03,2,5,Lower Manhattan,30,3.709109907883216,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,84.31,7.418219815766432
139693,2025,14:03:54,1,8,Hell's Kitchen,67,3.461835914024335,Bakery,Biscotti,Ginger Biscotti,17.82,3.461835914024335
139694,2025,07:27:02,1,3,Astoria,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,99.79,3.709109907883216
139695,2025,17:44:32,1,3,Astoria,52,2.967287926306573,Tea,Brewed Green tea,Serenity Green Tea Lg,49.82,2.967287926306573
139696,2025,12:12:39,1,8,Hell's Kitchen,39,2.967287926306573,Tea,Brewed Chai tea,Traditional Blend Chai Lg,59.46,2.967287926306573
139697,2025,08:53:21,1,3,Astoria,33,2.5221947373605866,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,33.91,2.5221947373605866
139698,2025,11:12:44,1,8,Hell's Kitchen,4,3.709109907883216,Coffee,Barista Espresso,Cappuccino,21.31,3.709109907883216
139699,2025,07:36:03,2,5,Lower Manhattan,54,2.967287926306573,Tea,Brewed Green tea,Jade Green Tea Lg,23.42,5.934575852613146
139700,2025,18:50:42,2,8,Hell's Kitchen,45,2.5716495361323632,Tea,Brewed Black tea,Darjeeling Rg,31.05,5.1432990722647265
139701,2025,17:54:42,1,8,Hell's Kitchen,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,63.97,2.472739938588811
139702,2025,11:10:05,1,5,Lower Manhattan,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,12.78,2.472739938588811
139703,2025,15:24:59,1,3,Astoria,63,3.214561920165454,Bakery,Scone,Cranberry Scone,75.82,3.214561920165454
139704,2025,14:07:24,1,8,Hell's Kitchen,70,3.709109907883216,Bakery,Pastry,Cinnamon Roll,92.16,3.709109907883216
139705,2025,19:46:25,1,3,Astoria,38,2.472739938588811,Tea,Brewed Chai tea,Traditional Blend Chai Rg,81.17,2.472739938588811
139706,2025,13:00:04,1,5,Lower Manhattan,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,69.47,2.472739938588811
139707,2025,19:43:32,1,5,Lower Manhattan,34,3.0661975238501253,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,47.18,3.0661975238501253
139708,2025,06:57:15,1,3,Astoria,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,7.41,4.698205883318741
139709,2025,06:59:11,1,3,Astoria,46,3.165107121393678,Tea,Brewed Black tea,Darjeeling Lg,13.38,3.165107121393678
139710,2025,19:45:18,1,8,Hell's Kitchen,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,11.59,3.709109907883216
139711,2025,17:18:37,1,8,Hell's Kitchen,23,2.1760111459581535,Coffee,Organic brewed coffee,Brazilian Sm,21.26,2.1760111459581535
139712,2025,17:12:19,1,8,Hell's Kitchen,11,4.945479877177622,Coffee,Barista Espresso,Mocha Lg,32.56,4.945479877177622
139713,2025,14:20:55,1,5,Lower Manhattan,2,3.709109907883216,Coffee,Barista Espresso,Latte,35.02,3.709109907883216
139714,2025,06:25:36,1,3,Astoria,59,4.698205883318741,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,6.79,4.698205883318741
139715,2025,08:12:38,2,8,Hell's Kitchen,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,63.29,4.945479877177622
139716,2025,06:20:11,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,92.0,4.203657895600978
139717,2025,10:03:49,1,8,Hell's Kitchen,38,2.472739938588811,Tea,Brewed Chai tea,Traditional Blend Chai Rg,14.3,2.472739938588811
139718,2025,12:06:11,2,8,Hell's Kitchen,2,3.709109907883216,Coffee,Barista Espresso,Latte,76.76,7.418219815766432
139719,2025,11:30:44,2,8,Hell's Kitchen,11,4.945479877177622,Coffee,Barista Espresso,Mocha Lg,10.56,9.890959754355244
139720,2025,07:56:12,1,5,Lower Manhattan,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,77.3,4.203657895600978
139721,2025,14:34:05,1,8,Hell's Kitchen,11,4.945479877177622,Coffee,Barista Espresso,Mocha Lg,79.04,4.945479877177622
139722,2025,12:45:15,3,5,Lower Manhattan,19,3.26401671893723,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Lg,48.65,9.79205015681169
139723,2025,19:55:37,1,8,Hell's Kitchen,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,46.04,2.472739938588811
139724,2025,07:53:29,1,8,Hell's Kitchen,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,19.51,2.472739938588811
139725,2025,19:20:53,1,3,Astoria,21,2.472739938588811,Coffee,Drip coffee,Our Old Time Diner Blend Rg,27.99,2.472739938588811
139726,2025,16:32:14,1,3,Astoria,3,4.203657895600978,Coffee,Barista Espresso,Cappuccino Lg,44.03,4.203657895600978
139727,2025,07:55:54,1,3,Astoria,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,69.93,2.472739938588811
139728,2025,09:21:22,1,5,Lower Manhattan,29,3.0661975238501253,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,24.26,3.0661975238501253
139729,2025,15:50:05,1,3,Astoria,26,3.709109907883216,Coffee,Organic brewed coffee,Sustainably Grown Organic Rg,5.81,3.709109907883216
139730,2025,12:20:09,1,8,Hell's Kitchen,66,3.461835914024335,Bakery,Biscotti,Chocolate Chip Biscotti,36.67,3.461835914024335
139731,2025,19:31:15,2,3,Astoria,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,8.13,5.934575852613146
139732,2025,12:03:00,1,8,Hell's Kitchen,1,4.203657895600978,Coffee,Barista Espresso,Latte Rg,93.23,4.203657895600978
139733,2025,07:15:18,2,3,Astoria,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,93.55,4.945479877177622
139734,2025,17:59:17,1,3,Astoria,60,2.967287926306573,Bakery,Scone,Oatmeal Scone,61.67,2.967287926306573
139735,2025,18:15:30,1,3,Astoria,10,4.450931889459859,Coffee,Barista Espresso,Mocha Rg,67.26,4.450931889459859
139736,2025,12:23:11,3,3,Astoria,50,2.967287926306573,Tea,Brewed herbal tea,Lemon Grass Lg,39.94,8.901863778919719
139737,2025,12:48:11,2,5,Lower Manhattan,34,3.0661975238501253,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,54.84,6.132395047700251
139738,2025,14:51:48,1,5,Lower Manhattan,19,3.26401671893723,Coffee,Gourmet brewed coffee,Ethiopian Full Roast Lg,41.45,3.26401671893723
139739,2025,15:07:24,1,8,Hell's Kitchen,7,2.967287926306573,Coffee,Barista Espresso,Ouro Brasileiro shot,7.47,2.967287926306573
139740,2025,19:58:12,2,3,Astoria,40,2.472739938588811,Tea,Brewed Black tea,Earl Grey Rg,37.17,4.945479877177622
139741,2025,12:03:24,2,3,Astoria,47,2.472739938588811,Tea,Brewed herbal tea,Peppermint Rg,23.93,4.945479877177622
139742,2025,12:48:10,1,3,Astoria,43,2.472739938588811,Tea,Brewed Black tea,English Breakfast Rg,78.84,2.472739938588811
139743,2025,07:57:38,1,8,Hell's Kitchen,9,5.192753871036502,Coffee,Barista Espresso,Carmelized Honey Latte Lg,77.81,5.192753871036502
139744,2025,13:38:03,2,3,Astoria,29,3.0661975238501253,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,71.81,6.132395047700251
139745,2025,09:39:36,1,8,Hell's Kitchen,58,3.709109907883216,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,57.01,3.709109907883216
139746,2025,19:44:39,1,8,Hell's Kitchen,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,81.48,2.472739938588811
139747,2025,09:49:01,2,8,Hell's Kitchen,36,2.472739938588811,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,25.53,4.945479877177622
139748,2025,14:05:16,1,5,Lower Manhattan,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,8.64,4.450931889459859
139749,2025,12:33:31,1,5,Lower Manhattan,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,44.44,4.698205883318741
139750,2025,13:49:37,2,5,Lower Manhattan,44,2.967287926306573,Tea,Brewed Black tea,English Breakfast Lg,60.84,5.934575852613146
139751,2025,11:57:43,1,5,Lower Manhattan,39,2.967287926306573,Tea,Brewed Chai tea,Traditional Blend Chai Lg,93.43,2.967287926306573
139752,2025,10:36:55,1,5,Lower Manhattan,49,2.472739938588811,Tea,Brewed herbal tea,Lemon Grass Rg,79.85,2.472739938588811
139753,2025,17:29:12,1,3,Astoria,22,2.967287926306573,Coffee,Drip coffee,Our Old Time Diner Blend Lg,22.55,2.967287926306573
139754,2025,17:37:41,1,8,Hell's Kitchen,5,4.698205883318741,Coffee,Barista Espresso,Latte Lg,7.87,4.698205883318741
139755,2025,17:18:56,1,3,Astoria,34,3.0661975238501253,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,82.84,3.0661975238501253
139756,2025,17:26:49,1,5,Lower Manhattan,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,98.4,4.450931889459859
139757,2025,15:56:40,1,8,Hell's Kitchen,32,3.165107121393678,Coffee,Premium brewed coffee,Guatemalan Sustainably Grown,68.17,3.165107121393678
139758,2025,08:13:56,1,5,Lower Manhattan,50,2.967287926306573,Tea,Brewed herbal tea,Lemon Grass Lg,22.44,2.967287926306573
139759,2025,06:01:38,1,3,Astoria,45,2.5716495361323632,Tea,Brewed Black tea,Darjeeling Rg,86.74,2.5716495361323632
139760,2025,15:19:57,2,8,Hell's Kitchen,14,1.9781919508710486,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,6.11,3.956383901742097
139761,2025,08:58:19,1,8,Hell's Kitchen,55,3.461835914024335,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,39.11,3.461835914024335
139762,2025,08:54:54,1,8,Hell's Kitchen,12,2.967287926306573,Coffee,Gourmet brewed coffee,Ethiopia Rg,35.66,2.967287926306573
139763,2025,18:36:42,1,3,Astoria,37,3.956383901742097,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,96.27,3.956383901742097
139764,2025,10:06:52,1,3,Astoria,80,6.429123840330908,Packaged Chocolate,Bar,Dark Chocolate Bar 3oz,91.58,6.429123840330908
139765,2025,14:11:26,1,5,Lower Manhattan,56,4.450931889459859,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,37.18,4.450931889459859
139766,2025,17:09:32,1,3,Astoria,43,2.472739938588811,Tea,Brewed Black tea,English Breakfast Rg,83.22,2.472739938588811
139767,2025,18:49:52,1,3,Astoria,33,2.5221947373605866,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,16.87,2.5221947373605866
139768,2025,13:45:31,1,3,Astoria,67,3.461835914024335,Bakery,Biscotti,Ginger Biscotti,44.02,3.461835914024335
